timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1558439220555992,-5,-7,-22,-26,-10,-3,-6,-5
1558439220555992,0,-2,-5,-8,-3,1,-4,-2
1558439220556984,-3,0,2,6,0,-2,3,1
1558439220556984,-1,0,3,1,1,2,0,2
1558439220556984,3,4,12,6,4,2,1,1
1558439220556984,-2,-5,-18,-13,-5,-1,-1,-2
1558439220559975,0,-2,1,3,-2,-7,-2,0
1558439220559975,-3,-4,-4,-13,-2,-3,-7,-2
1558439220567955,-1,0,4,11,0,-10,4,1
1558439220567955,-3,-3,0,11,-6,-3,-2,-1
1558439220576931,-1,0,-8,-20,2,13,3,-1
1558439220576931,2,0,3,6,-3,-3,-1,-1
1558439220582916,-4,-3,-4,-1,-7,-14,-5,-3
1558439220582916,-2,1,10,-4,6,8,5,4
1558439220597875,1,-1,-4,-11,6,4,2,-1
1558439220597875,-2,0,1,12,2,5,1,-1
1558439220605854,-1,0,-2,-1,-1,1,2,-1
1558439220605854,-1,-2,1,1,-3,-7,-5,-4
1558439220613831,-3,-3,-1,5,-5,0,-1,-2
1558439220613831,-1,-2,-9,-14,1,1,-3,0
1558439220628791,2,-1,2,6,1,-3,-1,2
1558439220628791,-2,0,11,22,4,-2,1,0
1558439220635773,-1,-4,-18,-29,-10,-7,-6,-2
1558439220635773,-3,-3,0,1,-7,-4,-4,-5
1558439220675666,0,0,-1,-8,0,2,0,-2
1558439220675666,0,1,3,12,2,6,1,2
1558439220676664,3,3,9,12,6,3,3,0
1558439220676664,-3,-5,-11,-25,-7,-7,-4,-5
1558439220677660,-2,-1,-3,10,4,2,6,-1
1558439220677660,-1,-2,-3,-1,3,0,2,1
1558439220679655,0,-1,-1,-9,-6,1,-6,-3
1558439220679655,0,0,4,10,1,-1,-3,-1
1558439220688632,-2,2,5,8,4,1,-2,1
1558439220688632,0,1,-1,-15,-9,-10,-2,0
1558439220694615,-3,-4,-12,-10,-3,-2,-1,-3
1558439220694615,1,-1,3,13,-4,0,0,-4
1558439220702595,0,-3,-1,-11,-2,-4,-3,-1
1558439220702595,0,1,3,3,5,12,1,0
1558439220717554,-2,-2,-2,4,-7,-10,-5,-2
1558439220717554,1,-1,-6,-2,2,-10,2,1
1558439220724536,1,-2,-1,-3,-1,6,0,-2
1558439220724536,-1,-2,1,7,4,-4,-1,-4
1558439220739496,-2,0,-2,-9,1,10,2,-1
1558439220739496,-1,0,3,1,-3,-3,0,-1
1558439220748470,0,-2,-6,-11,-7,-6,-5,-1
1558439220748470,0,-1,7,11,2,-11,1,0
1558439220755453,-1,-2,-7,-7,-5,2,-1,-2
1558439220755453,1,2,6,6,7,2,2,1
1558439220762435,-4,0,-1,-5,-6,-3,-3,0
