timestamp,x,y,z
1558440313501257,-0.42334,-0.729004,0.551758
1558440313523206,-0.425781,-0.72998,0.554688
1558440313538158,-0.429688,-0.733887,0.552246
1558440313561098,-0.426758,-0.730957,0.55957
1558440313585034,-0.426758,-0.728516,0.551758
1558440313599994,-0.425293,-0.730469,0.556152
1558440313620937,-0.42334,-0.731934,0.554688
1558440313659834,-0.422363,-0.727051,0.551758
1558440313668809,-0.423828,-0.724609,0.549805
1558440313682773,-0.422852,-0.727539,0.555664
1558440313704714,-0.421875,-0.720215,0.552734
1558440313722666,-0.417969,-0.728516,0.554688
1558440313742613,-0.42627,-0.726074,0.551758
1558440313778517,-0.424805,-0.72998,0.558594
1558440313788490,-0.426758,-0.728516,0.549316
1558440313802453,-0.429199,-0.728027,0.554688
1558440313823396,-0.427734,-0.731934,0.543945
1558440313839354,-0.426758,-0.729492,0.552246
1558440313862292,-0.427246,-0.72998,0.550293
1558440313883236,-0.424805,-0.726074,0.552734
1558440313901188,-0.422852,-0.727539,0.554688
1558440313922131,-0.427246,-0.72998,0.554688
1558440313951054,-0.427734,-0.731445,0.553223
1558440313960031,-0.42627,-0.728516,0.555176
1558440313981972,-0.428223,-0.724609,0.553711
1558440314003914,-0.427246,-0.729492,0.550293
1558440314019871,-0.425293,-0.727051,0.550781
1558440314041810,-0.427734,-0.730957,0.552246
1558440314063758,-0.427246,-0.728027,0.548828
1558440314080710,-0.427246,-0.731934,0.556152
1558440314102654,-0.425781,-0.727539,0.552246
1558440314123637,-0.42627,-0.722656,0.549316
1558440314139559,-0.416504,-0.730469,0.550293
1558440314163490,-0.422363,-0.731445,0.553223
1558440314183439,-0.431152,-0.724609,0.552246
1558440314199393,-0.427246,-0.727051,0.547852
1558440314232302,-0.431641,-0.723633,0.543457
1558440314243272,-0.427246,-0.73584,0.555664
1558440314267209,-0.429199,-0.73291,0.55957
1558440314282169,-0.422852,-0.729492,0.560059
1558440314305108,-0.430176,-0.723633,0.547363
1558440314320068,-0.42627,-0.729492,0.552246
1558440314351982,-0.428223,-0.72168,0.54834
1558440314362953,-0.427246,-0.724609,0.550293
1558440314379907,-0.427246,-0.728516,0.546387
1558440314401848,-0.427734,-0.725586,0.550781
1558440314424790,-0.430176,-0.723145,0.548828
1558440314439748,-0.433105,-0.723145,0.549316
1558440314463693,-0.432129,-0.721191,0.547852
1558440314484628,-0.43457,-0.719727,0.55127
1558440314508563,-0.433105,-0.728516,0.551758
1558440314522526,-0.430176,-0.73584,0.562012
1558440314544467,-0.426758,-0.720215,0.558105
1558440314566408,-0.431152,-0.731934,0.549805
1558440314583363,-0.42627,-0.731445,0.555664
1558440314604307,-0.421875,-0.737305,0.557129
1558440314627253,-0.422852,-0.727539,0.549316
1558440314642206,-0.425293,-0.729492,0.55127
1558440314665145,-0.425293,-0.726074,0.549805
1558440314680104,-0.427734,-0.725098,0.549316
1558440314704042,-0.431641,-0.722656,0.553223
1558440314724985,-0.430664,-0.725586,0.558105
1558440314740945,-0.434082,-0.727539,0.55957
1558440314761888,-0.439941,-0.725098,0.562988
1558440314785823,-0.431641,-0.726074,0.554199
1558440314800790,-0.432129,-0.722656,0.555664
1558440314822747,-0.429199,-0.724121,0.547363
1558440314844664,-0.432129,-0.719238,0.550293
1558440314861622,-0.4375,-0.712402,0.545898
1558440314882563,-0.4375,-0.712891,0.544434
1558440314906502,-0.44043,-0.712891,0.541992
1558440314925452,-0.438477,-0.719238,0.547363
1558440314943401,-0.438965,-0.723145,0.551758
1558440314979340,-0.436523,-0.73291,0.549316
1558440314986290,-0.441895,-0.727539,0.547852
1558440315001246,-0.44873,-0.721191,0.547852
1558440315024184,-0.446289,-0.716309,0.544922
1558440315063080,-0.445313,-0.709961,0.549316
1558440315066080,-0.438965,-0.71875,0.548828
1558440315084028,-0.433105,-0.722168,0.553223
1558440315106965,-0.432129,-0.731934,0.561035
1558440315121923,-0.438965,-0.728027,0.556152
1558440315143976,-0.44043,-0.73291,0.552246
1558440315166932,-0.441406,-0.727051,0.546387
1558440315181766,-0.439941,-0.716309,0.541016
1558440315204749,-0.442871,-0.712891,0.535645
1558440315226644,-0.439941,-0.715332,0.545898
1558440315241603,-0.442383,-0.713867,0.552734
1558440315264541,-0.44043,-0.719727,0.553711
1558440315286484,-0.440918,-0.729004,0.559082
1558440315301447,-0.438965,-0.742188,0.562012
1558440315331465,-0.430664,-0.734375,0.549316
1558440315346328,-0.433594,-0.729004,0.532715
1558440315361287,-0.436523,-0.722168,0.529785
1558440315384220,-0.438477,-0.717773,0.536133
1558440315406162,-0.444336,-0.709473,0.540527
1558440315421122,-0.439941,-0.717285,0.55127
1558440315444061,-0.441895,-0.724609,0.562988
1558440315467362,-0.443359,-0.721191,0.553223
1558440315482127,-0.445801,-0.72168,0.553711
1558440315504204,-0.439941,-0.716309,0.561035
1558440315527145,-0.437012,-0.730469,0.556641
1558440315542952,-0.432129,-0.742676,0.558594
1558440315564830,-0.424805,-0.73877,0.544434
1558440315586682,-0.424805,-0.733887,0.53125
1558440315602638,-0.424805,-0.727539,0.53418
1558440315623582,-0.431152,-0.71875,0.532715
1558440315646520,-0.44043,-0.713379,0.545898
1558440315663598,-0.442383,-0.716309,0.549805
1558440315684710,-0.441895,-0.71875,0.5625
1558440315706364,-0.438965,-0.708008,0.566406
1558440315723315,-0.445801,-0.70752,0.556152
1558440315744446,-0.444336,-0.705078,0.56543
1558440315767302,-0.438965,-0.713379,0.563477
1558440315783161,-0.431641,-0.73584,0.565918
1558440315804298,-0.421875,-0.746582,0.555176
1558440315827043,-0.415039,-0.745117,0.533691
1558440315842294,-0.415039,-0.740723,0.52832
1558440315864320,-0.428223,-0.721191,0.523438
1558440315887264,-0.432129,-0.717285,0.527832
1558440315903032,-0.442383,-0.709473,0.54248
1558440315923781,-0.439453,-0.709961,0.556641
1558440315946763,-0.439453,-0.709473,0.568848
1558440315962678,-0.4375,-0.707031,0.578125
1558440315983687,-0.436035,-0.714844,0.585938
1558440316006562,-0.432617,-0.732422,0.591797
1558440316022516,-0.423828,-0.747559,0.578125
1558440316044664,-0.40918,-0.749023,0.54248
1558440316066399,-0.411133,-0.736328,0.525879
1558440316083353,-0.418945,-0.731934,0.518555
1558440316104631,-0.431152,-0.715332,0.52002
1558440316126271,-0.441895,-0.703613,0.539063
1558440316143195,-0.450684,-0.698242,0.556152
1558440316164176,-0.451172,-0.705078,0.568848
1558440316187084,-0.453125,-0.706543,0.569824
1558440316203035,-0.446777,-0.708008,0.573242
1558440316223978,-0.441895,-0.712891,0.58252
1558440316247190,-0.440918,-0.728027,0.578125
1558440316262161,-0.430664,-0.739258,0.554199
1558440316284847,-0.419434,-0.737305,0.538574
1558440316306753,-0.412598,-0.728027,0.529297
1558440316322714,-0.425781,-0.721191,0.524414
1558440316343910,-0.433105,-0.709961,0.531738
1558440316367839,-0.443848,-0.708496,0.547363
1558440316382555,-0.452637,-0.708984,0.55957
1558440316404729,-0.452148,-0.701172,0.564941
1558440316426660,-0.448242,-0.703125,0.577148
1558440316442392,-0.446289,-0.707031,0.579102
1558440316465329,-0.442871,-0.720703,0.58252
1558440316486273,-0.435059,-0.740234,0.574219
1558440316502230,-0.421387,-0.749023,0.558594
1558440316525484,-0.413574,-0.740234,0.533203
1558440316547409,-0.422363,-0.733398,0.512695
1558440316562071,-0.431641,-0.720703,0.515625
1558440316585462,-0.447266,-0.708496,0.532227
1558440316606950,-0.459961,-0.705566,0.544434
1558440316622907,-0.463379,-0.704102,0.555664
1558440316645847,-0.460449,-0.702637,0.563477
1558440316666791,-0.458496,-0.70166,0.570801
1558440316681784,-0.447266,-0.717285,0.585938
1558440316705686,-0.441895,-0.734863,0.577148
1558440316727069,-0.428711,-0.746094,0.563965
1558440316742588,-0.408203,-0.743652,0.536621
1558440316765527,-0.421387,-0.730469,0.523926
1558440316786852,-0.423828,-0.722168,0.518555
1558440316809802,-0.437988,-0.708984,0.533203
1558440316825367,-0.450195,-0.70166,0.549316
1558440316846309,-0.45166,-0.694824,0.558594
1558440316869250,-0.450684,-0.696289,0.56543
1558440316885517,-0.446289,-0.700684,0.578125
1558440316907283,-0.444336,-0.716309,0.584473
1558440316929437,-0.427246,-0.742188,0.584961
1558440316945182,-0.412598,-0.753906,0.568359
1558440316967321,-0.400879,-0.754395,0.546875
1558440316988930,-0.405762,-0.742188,0.52832
1558440317004916,-0.415527,-0.733398,0.523926
1558440317027173,-0.427734,-0.717285,0.529297
1558440317048768,-0.440918,-0.715332,0.549316
1558440317072705,-0.450684,-0.696777,0.561523
1558440317087001,-0.441895,-0.695801,0.566895
1558440317109869,-0.444336,-0.703613,0.579102
1558440317125565,-0.435547,-0.719238,0.594727
1558440317146813,-0.436035,-0.737305,0.59375
1558440317169449,-0.418945,-0.749512,0.573242
1558440317185404,-0.413574,-0.74707,0.543945
1558440317207354,-0.417969,-0.740723,0.522461
1558440317229431,-0.431641,-0.724609,0.516113
1558440317245245,-0.4375,-0.716797,0.529785
1558440317266196,-0.456055,-0.70166,0.54248
1558440317289126,-0.465332,-0.689941,0.546387
1558440317313069,-0.461914,-0.693848,0.564941
1558440317326820,-0.460938,-0.691895,0.572754
1558440317350422,-0.455078,-0.704102,0.583496
1558440317364714,-0.444336,-0.729492,0.578613
1558440317386653,-0.428223,-0.742676,0.566895
1558440317409591,-0.419922,-0.742676,0.550781
1558440317424567,-0.419922,-0.736816,0.530762
1558440317448165,-0.422363,-0.72168,0.529785
1558440317469404,-0.435547,-0.708984,0.535156
1558440317485062,-0.449707,-0.70459,0.553711
1558440317514982,-0.454102,-0.695313,0.56543
1558440317528944,-0.455078,-0.693848,0.566895
1558440317544900,-0.451172,-0.702148,0.564453
1558440317567944,-0.447754,-0.710449,0.577637
1558440317588786,-0.436523,-0.726563,0.583984
1558440317604748,-0.422363,-0.743652,0.577148
1558440317627680,-0.402832,-0.749512,0.558105
1558440317649826,-0.39502,-0.749512,0.543457
1558440317664581,-0.38916,-0.734863,0.546387
1558440317687878,-0.39502,-0.72168,0.555176
1558440317709877,-0.405762,-0.713867,0.567383
1558440317724858,-0.410645,-0.702637,0.570801
1558440317748714,-0.411621,-0.705078,0.581543
1558440317769702,-0.415527,-0.703613,0.587402
