timestamp,x,y,z
1558439668032817,-0.203613,-0.888184,0.432617
1558439668048774,-0.200684,-0.888184,0.432129
1558439668063733,-0.205078,-0.892578,0.4375
1558439668085685,-0.202637,-0.891113,0.437988
1558439668108613,-0.199219,-0.888184,0.4375
1558439668123573,-0.198242,-0.894043,0.445313
1558439668145514,-0.199707,-0.895508,0.444824
1558439668184411,-0.20166,-0.895508,0.439941
1558439668186406,-0.197754,-0.897461,0.438477
1558439668206352,-0.196777,-0.894043,0.437988
1558439668230289,-0.202148,-0.896973,0.437012
1558439668246245,-0.198242,-0.892578,0.435547
1558439668266191,-0.202148,-0.891113,0.427246
1558439668302097,-0.199219,-0.894531,0.433105
1558439668313066,-0.197266,-0.893066,0.429688
1558439668326032,-0.196289,-0.887695,0.429199
1558439668346975,-0.193848,-0.88916,0.421387
1558439668372906,-0.192383,-0.889648,0.435059
1558439668385871,-0.194336,-0.891113,0.435059
1558439668407822,-0.192871,-0.895508,0.432617
1558439668431749,-0.192383,-0.892578,0.43457
1558439668446710,-0.193848,-0.895508,0.444824
1558439668475632,-0.195801,-0.899902,0.434082
1558439668483609,-0.19873,-0.893555,0.4375
1558439668506549,-0.200195,-0.893066,0.435059
1558439668528492,-0.20166,-0.888184,0.435059
1558439668543461,-0.206055,-0.884766,0.430176
1558439668574370,-0.202148,-0.891113,0.423828
1558439668587333,-0.202148,-0.889648,0.427734
1558439668604288,-0.202637,-0.885742,0.429688
1558439668626229,-0.199219,-0.888184,0.430176
1558439668647173,-0.200195,-0.89209,0.429688
1558439668665125,-0.199707,-0.895996,0.428223
1558439668686070,-0.199219,-0.895508,0.4375
1558439668709008,-0.194336,-0.890625,0.4375
1558439668723967,-0.20166,-0.89502,0.438477
1558439668745910,-0.195801,-0.897461,0.44043
1558439668767853,-0.196777,-0.898438,0.434082
1558439668783807,-0.191895,-0.89502,0.430664
1558439668807743,-0.193359,-0.896484,0.432129
1558439668828942,-0.190918,-0.898438,0.433105
1558439668851626,-0.194336,-0.897949,0.434082
1558439668873568,-0.190918,-0.89502,0.437012
1558439668887530,-0.188965,-0.899414,0.437012
1558439668903487,-0.187012,-0.901855,0.439941
1558439668926426,-0.184082,-0.897461,0.438477
1558439668948367,-0.182129,-0.895996,0.441406
1558439668965322,-0.188965,-0.895508,0.439453
1558439668987263,-0.190918,-0.897461,0.438477
1558439669009205,-0.195801,-0.893066,0.4375
1558439669024164,-0.197754,-0.889648,0.425781
1558439669046106,-0.202148,-0.885742,0.430176
1558439669069046,-0.20459,-0.884766,0.419922
1558439669085002,-0.205078,-0.88623,0.418457
1558439669107947,-0.204102,-0.887207,0.424316
1558439669128886,-0.205078,-0.893066,0.426758
1558439669151825,-0.199707,-0.893555,0.427734
1558439669166784,-0.197266,-0.898438,0.429688
1558439669196703,-0.193359,-0.897949,0.437012
1558439669203684,-0.19043,-0.907715,0.435547
1558439669226630,-0.189453,-0.900391,0.44043
1558439669248565,-0.188965,-0.895996,0.439453
1558439669263527,-0.1875,-0.898926,0.437988
1558439669286465,-0.188965,-0.897461,0.435059
1558439669308409,-0.190918,-0.899414,0.427734
1558439669325363,-0.193359,-0.894043,0.431641
1558439669346306,-0.193359,-0.896973,0.440918
1558439669369244,-0.187012,-0.900879,0.433594
1558439669385205,-0.188965,-0.896484,0.431641
1558439669406144,-0.189453,-0.894043,0.433594
1558439669429083,-0.187012,-0.891602,0.435547
1558439669450026,-0.191895,-0.895508,0.427734
1558439669466164,-0.189453,-0.897949,0.432617
1558439669496084,-0.186523,-0.896484,0.434082
1558439669510862,-0.193848,-0.893066,0.428711
1558439669525942,-0.196777,-0.890137,0.430664
1558439669547923,-0.198242,-0.891113,0.424805
1558439669570726,-0.199219,-0.89502,0.42041
1558439669585663,-0.198242,-0.88916,0.42041
1558439669608602,-0.195801,-0.895508,0.424316
1558439669630542,-0.194336,-0.896973,0.424805
1558439669645502,-0.194336,-0.896973,0.429688
1558439669668456,-0.193848,-0.893066,0.435547
1558439669690575,-0.189941,-0.90332,0.438965
1558439669705792,-0.190918,-0.904785,0.436035
1558439669728607,-0.193848,-0.90332,0.442383
1558439669750389,-0.19873,-0.902832,0.439453
1558439669765519,-0.200684,-0.899414,0.435059
1558439669788413,-0.194336,-0.898438,0.430176
1558439669810219,-0.195801,-0.89502,0.428711
1558439669826135,-0.191406,-0.893066,0.421387
1558439669848076,-0.197266,-0.893066,0.42627
1558439669871042,-0.193848,-0.895508,0.427734
1558439669887006,-0.194824,-0.897461,0.430176
1558439669907913,-0.186523,-0.896973,0.432617
1558439669930851,-0.185547,-0.89209,0.432129
1558439669945813,-0.181641,-0.897949,0.433594
1558439669967753,-0.181152,-0.902344,0.427734
1558439669990807,-0.1875,-0.897461,0.434082
1558439670006090,-0.188477,-0.898926,0.430664
1558439670028837,-0.187012,-0.898926,0.430176
1558439670050648,-0.192383,-0.895508,0.431641
1558439670066680,-0.191406,-0.899414,0.430664
1558439670088857,-0.191895,-0.890137,0.424316
1558439670110489,-0.191895,-0.891602,0.419922
1558439670127442,-0.195313,-0.898926,0.42627
1558439670148707,-0.190918,-0.892578,0.42627
1558439670171460,-0.194336,-0.89502,0.427246
1558439670187284,-0.194824,-0.896484,0.43457
1558439670208502,-0.194824,-0.898438,0.430664
1558439670231454,-0.192871,-0.896484,0.436035
1558439670247125,-0.190918,-0.895996,0.43457
1558439670268066,-0.195801,-0.89502,0.433105
1558439670291361,-0.194824,-0.904297,0.433105
1558439670306964,-0.191895,-0.901855,0.430176
1558439670328905,-0.189941,-0.905273,0.427246
1558439670350845,-0.185547,-0.900391,0.430664
1558439670366805,-0.188965,-0.895996,0.425781
1558439670388782,-0.181641,-0.901855,0.432617
1558439670410969,-0.182617,-0.900879,0.429199
1558439670427680,-0.187988,-0.90625,0.433105
1558439670448873,-0.188965,-0.895996,0.437988
1558439670470525,-0.188477,-0.900879,0.433594
1558439670487517,-0.185059,-0.898926,0.431152
1558439670508424,-0.1875,-0.897461,0.42627
1558439670531501,-0.1875,-0.895508,0.42627
1558439670547320,-0.188965,-0.897949,0.425293
1558439670568274,-0.186523,-0.894531,0.427734
1558439670591628,-0.191406,-0.894531,0.42627
1558439670607161,-0.189941,-0.888184,0.422363
1558439670629100,-0.191406,-0.891113,0.42334
1558439670651041,-0.191895,-0.896973,0.426758
1558439670666999,-0.184082,-0.895508,0.42627
1558439670687942,-0.183105,-0.897949,0.432129
1558439670710923,-0.1875,-0.901855,0.432617
1558439670726838,-0.185547,-0.901367,0.4375
1558439670747783,-0.186035,-0.90625,0.437988
1558439670770720,-0.187012,-0.908691,0.433594
1558439670786677,-0.187988,-0.902344,0.43457
1558439670807657,-0.187012,-0.897949,0.436035
1558439670830596,-0.192383,-0.90332,0.432129
1558439670846519,-0.189453,-0.900879,0.428711
1558439670868460,-0.187988,-0.898438,0.427246
1558439670890400,-0.191406,-0.896973,0.432129
1558439670906359,-0.19043,-0.893555,0.432617
1558439670928298,-0.188477,-0.897949,0.431641
1558439670950242,-0.188477,-0.892578,0.428223
1558439670966199,-0.19043,-0.894531,0.430664
1558439670988139,-0.190918,-0.891113,0.432129
1558439671010082,-0.187988,-0.895508,0.428711
1558439671026037,-0.18457,-0.89502,0.432129
1558439671048975,-0.186035,-0.899902,0.435059
1558439671070945,-0.183105,-0.898926,0.435547
1558439671085878,-0.185059,-0.899414,0.433594
1558439671109848,-0.186035,-0.893555,0.4375
1558439671130757,-0.185059,-0.897461,0.436523
1558439671145759,-0.189453,-0.891602,0.435059
1558439671169654,-0.187012,-0.891113,0.434082
1558439671190631,-0.1875,-0.891602,0.432129
1558439671206586,-0.19043,-0.890625,0.424316
1558439671229492,-0.188477,-0.890625,0.430664
1558439671250439,-0.187012,-0.888184,0.426758
1558439671266395,-0.19043,-0.885254,0.422852
1558439671289333,-0.188965,-0.888672,0.428223
1558439671310277,-0.188477,-0.888672,0.430176
1558439671333215,-0.186523,-0.894531,0.427734
1558439671349172,-0.189453,-0.894531,0.432617
1558439671370146,-0.186035,-0.897461,0.441406
1558439671393092,-0.19043,-0.900391,0.440918
1558439671409049,-0.187012,-0.897949,0.4375
1558439671430954,-0.190918,-0.899414,0.439941
