timestamp,x,y,z
1558439995076900,-0.125977,-0.950684,0.359863
1558439995099839,-0.125977,-0.947754,0.35498
1558439995122777,-0.124512,-0.947754,0.349609
1558439995137739,-0.123535,-0.947266,0.350098
1558439995159679,-0.125977,-0.947754,0.355957
1558439995182619,-0.124512,-0.938477,0.349121
1558439995228517,-0.121094,-0.943848,0.353516
1558439995230489,-0.117188,-0.94043,0.355957
1558439995243456,-0.125977,-0.94043,0.346191
1558439995260409,-0.12793,-0.940918,0.345215
1558439995280356,-0.128418,-0.940918,0.350586
1558439995303295,-0.127441,-0.940918,0.345703
1558439995347177,-0.125488,-0.945801,0.348633
1558439995357150,-0.123047,-0.940918,0.350586
1558439995363134,-0.125488,-0.944824,0.35791
1558439995388068,-0.125977,-0.94873,0.358887
1558439995400035,-0.123535,-0.946289,0.358887
1558439995421976,-0.122559,-0.948242,0.35791
1558439995437934,-0.129883,-0.941895,0.35498
1558439995460873,-0.128906,-0.941406,0.355469
1558439995481816,-0.131836,-0.943848,0.352539
1558439995497774,-0.134277,-0.945313,0.348145
1558439995520713,-0.136719,-0.936523,0.352539
1558439995541656,-0.124023,-0.937012,0.351074
1558439995557615,-0.136719,-0.944336,0.353516
1558439995580553,-0.133789,-0.937988,0.347168
1558439995601504,-0.131348,-0.936035,0.356934
1558439995618452,-0.124512,-0.938965,0.352539
1558439995640393,-0.120605,-0.94043,0.357422
1558439995661338,-0.121094,-0.939453,0.358398
1558439995678292,-0.115723,-0.942383,0.355469
1558439995700233,-0.114258,-0.947266,0.352539
1558439995723171,-0.119141,-0.948242,0.355957
1558439995738131,-0.127441,-0.943359,0.353516
1558439995760072,-0.134277,-0.941895,0.353516
1558439995783010,-0.138184,-0.940918,0.349609
1558439995797971,-0.133301,-0.940918,0.347168
1558439995820910,-0.137207,-0.9375,0.352539
1558439995842852,-0.131836,-0.937988,0.350098
1558439995858809,-0.128906,-0.946289,0.351074
1558439995880750,-0.120605,-0.952637,0.355957
1558439995902692,-0.121582,-0.947754,0.352051
1558439995917652,-0.121094,-0.944824,0.354492
1558439995940591,-0.114258,-0.949707,0.355957
1558439995963529,-0.119629,-0.946777,0.35791
1558439995978489,-0.125,-0.944824,0.354004
1558439996000430,-0.13623,-0.934082,0.349609
1558439996023368,-0.134277,-0.936035,0.344238
1558439996038328,-0.138672,-0.937988,0.34668
1558439996060269,-0.150391,-0.935059,0.345215
1558439996083210,-0.144043,-0.938477,0.341309
1558439996104152,-0.139648,-0.942383,0.34082
1558439996120114,-0.140625,-0.944336,0.34668
1558439996143049,-0.13623,-0.947754,0.346191
1558439996159007,-0.130859,-0.95166,0.350586
1558439996180947,-0.129395,-0.947266,0.366211
1558439996202890,-0.131348,-0.942871,0.356934
1558439996223839,-0.136719,-0.939453,0.353027
1558439996240788,-0.133301,-0.9375,0.348145
1558439996262730,-0.136719,-0.941895,0.342285
1558439996284676,-0.138184,-0.939941,0.344238
1558439996300627,-0.138672,-0.942383,0.34375
1558439996323567,-0.13916,-0.942871,0.345215
1558439996345510,-0.138672,-0.945313,0.353027
1558439996368445,-0.133789,-0.946289,0.355469
1558439996383405,-0.131836,-0.946777,0.358887
1558439996405349,-0.125977,-0.947266,0.356934
1558439996428287,-0.13623,-0.94873,0.357422
1558439996443248,-0.131836,-0.946777,0.345215
1558439996466190,-0.133789,-0.940918,0.34375
1558439996489125,-0.144531,-0.936035,0.343262
1558439996510074,-0.14209,-0.937988,0.342285
1558439996517052,-0.139648,-0.936523,0.347168
1558439996539209,-0.144531,-0.938477,0.344727
1558439996561929,-0.13916,-0.94043,0.347168
1558439996576968,-0.135254,-0.947754,0.351074
1558439996599928,-0.135742,-0.94043,0.352539
1558439996622768,-0.132813,-0.941406,0.359863
1558439996644705,-0.130371,-0.943848,0.352539
1558439996659666,-0.138184,-0.942383,0.350098
1558439996682986,-0.141602,-0.936035,0.351074
1558439996704628,-0.143555,-0.934082,0.348633
1558439996719519,-0.142578,-0.936035,0.348145
1558439996742811,-0.140625,-0.939453,0.34668
1558439996765580,-0.13916,-0.939941,0.342773
1558439996779348,-0.13623,-0.94043,0.350098
1558439996802316,-0.135254,-0.94043,0.352051
1558439996825271,-0.135254,-0.943848,0.343262
1558439996839232,-0.130371,-0.939941,0.35498
1558439996862140,-0.128906,-0.93457,0.356445
1558439996885106,-0.126953,-0.942871,0.352539
1558439996899070,-0.128906,-0.950195,0.353516
1558439996922013,-0.136719,-0.943359,0.35498
1558439996944904,-0.137695,-0.939453,0.342773
1558439996958866,-0.137207,-0.9375,0.348145
1558439996981805,-0.145996,-0.938965,0.348145
1558439997004945,-0.143555,-0.94043,0.34375
1558439997019815,-0.14209,-0.941895,0.351563
1558439997041798,-0.14209,-0.946777,0.349121
1558439997064616,-0.13916,-0.938965,0.346191
1558439997079597,-0.13623,-0.942383,0.352539
1558439997101518,-0.135742,-0.938965,0.352051
1558439997124425,-0.13623,-0.943359,0.357422
1558439997139382,-0.141113,-0.939941,0.348145
1558439997161326,-0.137207,-0.940918,0.344238
1558439997185260,-0.13916,-0.943359,0.350098
1558439997199420,-0.139648,-0.942871,0.347656
1558439997222196,-0.137207,-0.944824,0.339844
1558439997245101,-0.143066,-0.942871,0.345215
1558439997259135,-0.138672,-0.938477,0.347168
1558439997282030,-0.137695,-0.943359,0.34668
1558439997304973,-0.135254,-0.939453,0.352539
1558439997318933,-0.130859,-0.942871,0.347168
1558439997341879,-0.132324,-0.941895,0.343262
1558439997364782,-0.129395,-0.940918,0.340332
1558439997379740,-0.132813,-0.948242,0.350586
1558439997401682,-0.134277,-0.944824,0.347168
1558439997425022,-0.133301,-0.945313,0.344727
1558439997439829,-0.134766,-0.94873,0.351074
1558439997461525,-0.135254,-0.948242,0.353516
1558439997485502,-0.137695,-0.945801,0.352051
1558439997499713,-0.133789,-0.947266,0.347168
1558439997522496,-0.132324,-0.949219,0.345215
1558439997545297,-0.129883,-0.941406,0.345215
1558439997559551,-0.128906,-0.94873,0.345215
1558439997581230,-0.125488,-0.947266,0.351563
1558439997605438,-0.127441,-0.945313,0.348145
1558439997619134,-0.122559,-0.939941,0.346191
1558439997642329,-0.130371,-0.941406,0.344238
1558439997665259,-0.121094,-0.943359,0.345703
1558439997679971,-0.126953,-0.942383,0.342773
1558439997710856,-0.129395,-0.936523,0.344727
1558439997733057,-0.125488,-0.94043,0.347168
1558439997739939,-0.122559,-0.945313,0.340332
1558439997771265,-0.122559,-0.943359,0.347656
1558439997785003,-0.123047,-0.942871,0.349121
1558439997808150,-0.123535,-0.943359,0.344727
1558439997822229,-0.119629,-0.959473,0.351074
1558439997844843,-0.120605,-0.948242,0.342285
1558439997859995,-0.116699,-0.943359,0.346191
1558439997891717,-0.115723,-0.946289,0.353027
1558439997905582,-0.115234,-0.945801,0.34668
1558439997927529,-0.118652,-0.952148,0.347656
1558439997941784,-0.114258,-0.937988,0.352051
1558439997966425,-0.113281,-0.941895,0.349121
1558439997979388,-0.117188,-0.947266,0.347168
1558439998011330,-0.11084,-0.949707,0.34375
1558439998025622,-0.11377,-0.943359,0.34668
1558439998048230,-0.115234,-0.94873,0.348145
1558439998062346,-0.119629,-0.946289,0.34375
1558439998086374,-0.118652,-0.949219,0.344727
1558439998099411,-0.12207,-0.947754,0.342773
1558439998123124,-0.12207,-0.944824,0.343262
1558439998143953,-0.120117,-0.947266,0.343262
1558439998169879,-0.115234,-0.945801,0.342773
1558439998181881,-0.115723,-0.946777,0.344727
1558439998203791,-0.110352,-0.946289,0.345215
1558439998219947,-0.113281,-0.953125,0.351563
1558439998243022,-0.115234,-0.94873,0.349121
1558439998264797,-0.113281,-0.95166,0.346191
1558439998287590,-0.110352,-0.949707,0.351563
1558439998301872,-0.115723,-0.946289,0.343262
1558439998324821,-0.118164,-0.946289,0.340332
1558439998339788,-0.117188,-0.953613,0.344238
1558439998362364,-0.117676,-0.94873,0.348145
1558439998384633,-0.117188,-0.95459,0.344727
1558439998408240,-0.119141,-0.947266,0.347656
1558439998421208,-0.112793,-0.944824,0.347656
1558439998447138,-0.114258,-0.946289,0.34375
1558439998467085,-0.118652,-0.943359,0.347168
1558439998483042,-0.117676,-0.939941,0.344727
1558439998504983,-0.114746,-0.943359,0.34082
1558439998527339,-0.116211,-0.948242,0.342773
1558439998542325,-0.116211,-0.947754,0.345703
1558439998564524,-0.116699,-0.946777,0.344238
1558439998587180,-0.117188,-0.950684,0.34375
1558439998603161,-0.121582,-0.947754,0.350586
1558439998624549,-0.120605,-0.950195,0.346191
1558439998647833,-0.119141,-0.946289,0.341797
1558439998661877,-0.115234,-0.946289,0.346191
1558439998684942,-0.116699,-0.946777,0.34082
1558439998723981,-0.119141,-0.945801,0.342773
1558439998725745,-0.114258,-0.945801,0.342285
1558439998743665,-0.114746,-0.948242,0.339355
1558439998767597,-0.111816,-0.950195,0.349609
1558439998781556,-0.112793,-0.945313,0.34668
1558439998804495,-0.113281,-0.949707,0.348633
1558439998826474,-0.111328,-0.949707,0.351074
1558439998841683,-0.115234,-0.945313,0.347168
1558439998864397,-0.108887,-0.944336,0.34375
1558439998887332,-0.108887,-0.946289,0.339355
1558439998901237,-0.11084,-0.941406,0.347656
1558439998924174,-0.114258,-0.947754,0.337891
1558439998947113,-0.11084,-0.944824,0.34082
1558439998961082,-0.111328,-0.944336,0.343262
1558439998984024,-0.11084,-0.949707,0.344238
1558439999006955,-0.113281,-0.947266,0.347168
1558439999021948,-0.113281,-0.952637,0.34668
1558439999043892,-0.111328,-0.950684,0.34375
1558439999066793,-0.113281,-0.944336,0.345703
1558439999081791,-0.112793,-0.947266,0.355469
1558439999103699,-0.11084,-0.952148,0.348633
1558439999126634,-0.113281,-0.94873,0.352051
1558439999141627,-0.111816,-0.952148,0.349121
1558439999164531,-0.110352,-0.947754,0.34668
1558439999186507,-0.114258,-0.945313,0.346191
