timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1558435188187533,-3,-9,-1,-1,0,1,-5,-3
1558435188187533,-4,-9,-4,-2,-5,-8,-3,-5
1558435188188530,-7,-10,-2,-2,-1,0,0,4
1558435188188530,-1,1,-1,-3,-4,-8,-2,-3
1558435188188530,4,6,-4,0,-3,2,-1,0
1558435188188530,-7,-4,1,0,7,4,-4,-1
1558435188189527,1,-1,-1,0,2,4,3,-2
1558435188189527,-2,-2,-4,-3,-2,-1,0,-1
1558435188194514,-2,-2,-1,-5,-5,-4,-1,-2
1558435188194514,1,3,-5,-4,-9,-9,-4,-4
1558435188208478,1,1,0,2,1,-3,1,3
1558435188208478,0,-3,1,4,8,12,8,5
1558435188214460,-3,-4,-3,-4,-2,-2,-3,-3
1558435188214460,1,3,2,0,-4,1,1,0
1558435188230417,0,2,1,0,1,-1,-3,-2
1558435188230417,2,-1,-1,2,4,0,0,3
1558435188238396,-2,-3,2,0,4,1,3,-4
1558435188238396,3,2,-2,-3,-4,-8,-6,-3
1558435188245378,-3,-1,-4,-4,-6,-2,-5,1
1558435188245378,3,0,1,-1,-1,-2,1,-1
1558435188259341,-16,-10,-1,0,-4,-5,-3,-5
1558435188259341,2,0,0,3,5,6,2,1
1558435188268317,3,5,0,0,1,1,7,2
1558435188268317,0,-1,-1,-1,2,1,-7,-3
1558435188307213,1,-2,-2,-1,-3,-3,-5,-3
1558435188307213,0,1,1,-3,-4,-1,1,2
1558435188308210,-1,-3,-1,-2,-1,-2,-5,-9
1558435188308210,2,0,-1,-2,-1,-1,4,3
1558435188308210,-1,2,0,-1,-4,-3,-3,-4
1558435188308210,-1,-2,-3,0,4,-5,-6,0
1558435188309207,0,0,-1,-1,0,3,0,1
1558435188309207,-1,-1,-1,-2,1,0,-3,0
1558435188319181,1,1,-2,-7,-7,0,-3,-7
1558435188319181,-3,-4,0,4,3,-1,2,1
1558435188328157,4,5,5,3,0,-2,4,4
1558435188328157,-3,-5,-2,-1,0,-2,-2,-4
1558435188334142,-2,2,0,-1,-4,-3,-2,0
1558435188334142,-1,0,-4,-4,-8,-3,-8,-5
1558435188350097,-1,-2,-3,1,4,2,-3,-2
1558435188350097,-2,-5,-1,1,-1,0,6,4
1558435188357079,0,0,0,2,3,-2,4,6
1558435188357079,-3,-3,-2,-4,-2,3,-2,-9
1558435188364068,1,1,-1,0,-1,-1,-6,2
1558435188364068,-1,2,-1,-2,-5,-3,-3,-4
1558435188379020,0,-1,-1,1,2,2,5,5
1558435188379020,4,5,4,2,3,2,2,0
1558435188387996,-5,-4,-5,-7,-8,-9,1,-1
1558435188387996,-5,-6,-4,-2,1,2,-3,-4
1558435188394977,1,1,1,0,-1,-3,-4,-5
1558435188394977,-1,-9,-2,-1,-1,-5,5,5
1558435188409937,2,5,1,-2,0,4,-4,-4
1558435188409937,2,0,-2,-3,-1,1,-1,2
1558435188416918,-4,-5,-1,2,5,0,4,3
1558435188416918,6,16,2,2,2,5,1,-2
1558435188424898,-3,-8,-2,-2,-4,-4,-1,-2
1558435188424898,-1,2,-2,-2,-6,-6,-9,-4
1558435188439868,-2,-3,1,-2,-2,0,-1,-3
1558435188439868,3,7,-4,-3,1,0,0,1
1558435188447837,-1,-6,-3,1,3,0,7,1
1558435188447837,-2,-5,1,2,-2,-2,-4,-5
1558435188461804,-4,3,-4,-3,2,0,-4,-5
1558435188461804,-5,-10,-6,-6,-6,-6,0,1
1558435188469778,-6,-8,1,-3,-2,-3,-1,-4
1558435188469778,4,4,3,-1,1,0,0,2
1558435188476758,2,0,1,2,2,-2,0,5
1558435188476758,-2,0,1,3,3,5,-1,-3
1558435188484738,1,5,-5,-4,-2,0,-1,-1
1558435188484738,-2,-8,0,0,-3,-2,0,-3
1558435188499697,2,12,1,-1,3,2,4,4
1558435188499697,-1,23,6,0,-1,-2,-4,-3
1558435188507677,-1,-23,-3,-1,6,6,4,2
1558435188507677,1,12,2,1,-2,-5,-2,0
1558435188514659,-19,-9,1,-4,-5,-3,-6,-9
1558435188514659,-5,0,-16,-4,2,6,5,3
1558435188530615,-9,-30,-12,-7,-8,-4,-8,-4
1558435188530615,2,-2,-2,-4,-4,-4,-2,0
1558435188536601,0,3,-2,-1,-7,-8,-4,-4
1558435188536601,3,-1,14,1,-6,-4,1,0
1558435188544578,7,17,7,5,11,8,13,11
1558435188544578,2,1,-2,2,8,7,-5,-3
1558435188559537,0,-1,1,0,-1,-1,-3,-2
1558435188559537,-1,6,-5,-4,-4,-6,-4,-1
1558435188568514,0,17,0,-4,-8,-6,-6,-3
1558435188568514,-9,-17,-1,0,1,2,4,2
1558435188574499,1,5,-11,-4,1,1,-4,-5
1558435188574499,0,-14,1,0,-3,-3,-4,0
1558435188590455,2,-6,-1,1,-2,-4,-3,-1
1558435188590455,2,10,-7,-8,-6,-6,-1,-7
1558435188597437,-18,-16,3,-1,-4,-3,-1,3
1558435188597437,-1,-5,-7,2,2,4,-3,-5
1558435188613394,2,9,0,-1,0,-1,-1,-1
1558435188613394,-2,2,8,4,-1,-5,-2,-3
1558435188619378,8,-7,1,0,3,2,6,6
1558435188619378,-4,7,-18,-10,-2,1,0,-1
1558435188628355,-4,-9,-1,-1,-4,1,-2,-3
1558435188628355,2,5,-1,-1,-2,-6,-4,2
1558435188634338,-6,2,7,2,-2,-6,-14,-8
1558435188634338,3,3,6,3,1,4,6,-1
1558435188651294,-10,-21,-5,-2,-5,-5,-3,-7
1558435188651294,2,-8,-4,0,3,2,4,2
1558435188657278,0,-3,1,2,0,4,0,0
1558435188657278,4,9,-6,-6,-8,-10,-8,-4
1558435188673233,-4,1,1,-3,-4,-2,-4,-2
1558435188673233,1,6,4,-1,-2,2,-1,0
1558435188679218,0,-5,-4,-1,2,2,7,1
1558435188679218,-4,-22,3,2,0,-4,-2,0
1558435188688193,4,14,1,4,1,-1,0,0
1558435188688193,-7,-8,-5,-2,1,1,-8,2
1558435188694178,4,2,-3,-2,-2,4,14,-2
1558435188694178,0,0,-6,-4,-8,-7,-15,-8
1558435188711132,-4,2,1,-1,-1,0,7,2
1558435188711132,-2,0,-2,0,3,4,5,0
1558435188717116,10,10,4,1,4,4,1,4
1558435188717116,-8,-17,0,-2,-4,-6,-2,-4
1558435188733073,1,7,2,-1,-3,-5,-7,-1
1558435188733073,-4,-5,0,-1,0,0,7,4
1558435188739057,7,4,5,2,-5,-8,-3,-3
1558435188739057,1,4,0,0,-1,-3,2,3
1558435188748034,1,3,-3,0,-1,1,0,-2
1558435188748034,-7,-13,5,1,2,1,-5,-3
1558435188754017,3,5,-7,-2,-2,2,0,-1
1558435188754017,2,-2,6,5,12,9,6,4
1558435188770972,-2,3,-1,-2,-1,-3,-3,-6
1558435188770972,2,2,5,2,-1,-4,-3,-2
1558435188776957,-7,-19,-10,-2,-1,-3,-2,0
1558435188776957,-2,-2,-4,-4,-4,-2,6,6
1558435188792917,0,-9,-6,-2,-3,2,-7,-6
1558435188792917,5,1,-6,-4,-4,-7,-3,-6
