timestamp,x,y,z
1558440156073663,-0.396484,-0.813477,0.453125
1558440156088621,-0.394531,-0.8125,0.450195
1558440156113556,-0.395996,-0.807617,0.452637
1558440156133502,-0.39209,-0.8125,0.449219
1558440156149461,-0.392578,-0.812988,0.447266
1558440156172398,-0.392578,-0.815918,0.444824
1558440156194340,-0.394043,-0.815918,0.44873
1558440156233235,-0.394043,-0.81543,0.445801
1558440156235231,-0.394043,-0.814941,0.44873
1558440156255178,-0.396973,-0.813965,0.448242
1558440156270137,-0.392578,-0.813477,0.450684
1558440156295070,-0.393066,-0.814453,0.45166
1558440156315017,-0.392578,-0.815918,0.450684
1558440156350920,-0.39502,-0.815918,0.448242
1558440156360893,-0.394531,-0.812012,0.447754
1558440156374856,-0.393066,-0.814453,0.446289
1558440156389816,-0.39209,-0.81543,0.447754
1558440156412755,-0.393555,-0.813965,0.449219
1558440156434696,-0.387207,-0.813965,0.444824
1558440156449655,-0.390137,-0.819824,0.452637
1558440156472595,-0.391602,-0.819824,0.45459
1558440156494535,-0.393555,-0.816406,0.449707
1558440156516477,-0.391113,-0.813965,0.455566
1558440156532435,-0.390137,-0.818359,0.449707
1558440156554376,-0.382324,-0.816895,0.444824
1558440156577315,-0.385254,-0.821777,0.446289
1558440156592281,-0.389648,-0.819824,0.45166
1558440156614216,-0.389648,-0.816895,0.444336
1558440156637155,-0.390137,-0.825195,0.447754
1558440156652114,-0.388184,-0.825684,0.45166
1558440156674062,-0.391113,-0.82373,0.446777
1558440156696995,-0.388672,-0.819336,0.447754
1558440156711956,-0.393066,-0.817871,0.444824
1558440156734893,-0.39209,-0.816406,0.452637
1558440156756834,-0.38623,-0.818848,0.449707
1558440156771795,-0.387695,-0.816406,0.445313
1558440156794739,-0.383301,-0.819824,0.444824
1558440156816674,-0.392578,-0.816895,0.44043
1558440156831634,-0.388672,-0.818848,0.445313
1558440156854574,-0.385742,-0.816895,0.443848
1558440156876514,-0.385742,-0.818848,0.445313
1558440156891475,-0.38623,-0.818848,0.445801
1558440156914413,-0.384766,-0.821777,0.443359
1558440156937351,-0.386719,-0.820801,0.441895
1558440156952311,-0.386719,-0.819824,0.443848
1558440156974253,-0.388184,-0.822754,0.444336
