timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1558440941689849,0,-1,1,-20,3,1,2,-1
1558440941689849,0,-1,-4,2,-4,2,0,-3
1558440941690847,-4,-2,0,14,3,-1,0,3
1558440941690847,0,-1,1,-10,-2,-4,-2,-2
1558440941692841,-1,-2,-9,-10,-10,1,-1,-3
1558440941692841,-1,-1,2,18,4,9,3,2
1558440941693839,0,0,-2,-15,-7,-7,-5,-2
1558440941693839,-2,-5,-2,-12,6,1,-1,-2
1558440941700819,0,-1,1,18,-7,-3,-5,-1
1558440941700819,-3,-1,2,-5,2,-4,-2,1
1558440941706804,2,-3,-6,-15,-2,-1,0,-2
1558440941706804,0,-1,1,8,-4,-2,-1,-2
1558440941721764,-3,-2,-1,5,-1,2,-3,-2
1558440941721764,-1,0,-2,-12,-5,-11,-5,-3
1558440941730739,1,2,1,0,0,7,2,-1
1558440941730739,-2,0,-3,8,-4,-9,-6,-1
1558440941738719,0,-2,0,-3,6,8,7,3
1558440941738719,-3,-3,-1,-7,0,-2,-2,-3
1558440941752682,-3,-1,-4,5,-5,-4,0,-1
1558440941752682,0,0,0,2,0,-2,3,1
1558440941760660,1,1,0,-10,-5,-4,-1,0
1558440941760660,-1,-2,-3,-2,6,11,3,-2
1558440941783598,-2,-2,-3,-1,-10,-3,-4,-3
1558440941783598,0,1,-2,-1,7,-1,2,1
1558440941805540,1,-1,1,29,3,7,2,0
1558440941805540,0,2,1,1,0,-8,-3,1
1558440941813519,0,-3,-5,-25,-1,5,3,-3
1558440941813519,2,-1,-2,13,1,7,0,-2
1558440941814515,-3,-1,3,-3,-6,-11,-1,1
1558440941814515,0,-2,-1,-12,0,-4,-2,-1
1558440941815513,-3,-2,-4,8,-5,-3,-3,-2
1558440941815513,-3,-1,-1,8,-3,0,-5,1
1558440941826485,0,-1,0,-11,5,-2,1,1
1558440941826485,1,1,3,-4,4,10,6,-1
1558440941835460,-1,1,4,17,-2,-4,-3,0
1558440941835460,-4,-3,-8,-12,1,3,0,0
1558440941841444,-1,-1,-8,-18,-9,-10,-7,-3
1558440941841444,-3,-2,1,12,-6,-4,-1,-1
1558440941858398,-1,-1,-1,-2,-1,-3,-1,0
1558440941858398,1,0,3,-6,4,0,5,1
1558440941864382,-1,-3,-5,-2,-2,1,-1,-4
1558440941864382,-1,-1,-3,11,6,1,5,2
1558440941873358,-3,-2,1,-4,-6,-8,-6,-2
1558440941873358,-2,0,2,-8,0,-5,-4,-4
1558440941886333,-1,-2,1,7,-2,1,0,1
1558440941886333,-4,-4,-5,-5,-7,-4,-8,-2
1558440941895300,1,0,-3,-8,2,7,4,2
1558440941895300,0,-1,1,8,5,5,2,1
1558440941901284,1,0,2,0,5,4,1,-1
1558440941901284,-3,0,-2,-6,-8,-7,-6,-4
1558440941918240,-1,-1,-5,-3,6,0,3,-1
1558440941918240,-1,-1,2,1,-4,-8,-3,0
1558440941924222,-4,-2,-2,-6,-3,1,-3,-1
1558440941924222,-1,-1,-2,1,4,2,1,1
1558440941949155,-1,0,0,4,1,6,0,-1
1558440941949155,-1,0,-1,-1,-5,1,1,-2
1558440941949155,1,1,2,-3,2,7,4,2
1558440941949155,0,0,-2,0,-3,1,-4,-2
1558440941955138,-2,-1,3,7,1,-1,-3,0
1558440941955138,-2,-3,-12,-12,-3,-2,-1,-2
1558440941962120,-2,-2,-2,0,-4,-11,-6,-2
1558440941962120,-1,-3,1,0,-1,9,1,-1
1558440941978077,1,-1,3,2,0,-1,0,2
1558440941978077,3,0,2,1,-3,-11,-3,0
1558440941984062,-2,-1,-3,3,4,4,1,0
1558440941984062,-2,3,2,-3,-1,4,3,-1
1558440941993038,-3,-3,-3,-3,-3,-2,-7,-4
1558440941993038,-3,0,4,5,-3,0,-1,0
1558440942007000,-1,1,-2,-3,5,2,-2,-1
1558440942007000,-2,-4,-2,-6,-3,4,-2,-2
1558440942015977,-1,-3,-2,-1,-5,-3,-2,-2
1558440942015977,1,3,0,-1,6,-5,3,2
1558440942021960,0,1,3,-1,-1,1,1,0
1558440942021960,1,-2,-3,3,1,0,0,-1
1558440942037918,-1,1,-1,-2,1,1,0,1
1558440942037918,-3,-3,-2,-2,-3,1,-4,-3
1558440942052880,-2,-2,-2,-4,-5,-1,-1,-3
1558440942052880,-1,0,2,2,-1,-7,-4,0
1558440942058861,-1,-1,-4,-6,-6,2,-2,-3
1558440942058861,3,1,1,3,9,4,6,3
1558440942066841,-2,-1,0,2,0,-5,-4,-3
1558440942066841,-1,-2,0,-3,1,1,0,-1
1558440942075817,1,1,0,-1,1,-2,2,0
1558440942075817,-3,-3,-1,-3,-3,-8,-3,-2
1558440942081800,-1,-3,-1,-4,-4,-4,-1,-1
1558440942081800,-2,-2,-1,3,-1,4,1,0
1558440942114713,0,-3,-2,-2,2,1,-3,-2
1558440942114713,1,-1,-2,1,-3,-6,-9,-2
1558440942115709,0,0,2,1,3,-1,4,1
1558440942115709,1,-2,-6,-5,-1,-6,-2,-1
1558440942119701,-2,-2,0,2,1,-5,-3,-2
1558440942119701,-3,0,-2,-2,-1,11,3,0
1558440942126680,0,0,0,2,-1,0,-4,-1
1558440942126680,-2,-1,0,-3,-2,-5,0,-2
1558440942135656,-1,-3,-1,-1,-5,-5,2,0
1558440942135656,-1,-4,-4,-5,-4,-5,-6,-4
1558440942141640,-1,-4,-4,-1,7,6,0,1
1558440942141640,0,-1,2,1,-3,-5,-2,-1
1558440942166574,-1,1,0,-3,-1,-9,1,0
1558440942166574,-2,2,1,-1,1,4,1,-2
1558440942167571,-2,-1,-2,-1,-7,2,1,-2
1558440942167571,0,-3,-2,-5,-3,0,1,1
1558440942179539,0,-2,3,0,4,1,0,0
1558440942179539,-1,-3,-1,1,-2,-3,-1,-3
1558440942186521,-1,0,-3,-7,-5,-3,-5,0
1558440942186521,-1,-1,-1,-1,2,6,0,-1
1558440942195497,-2,-4,-6,-2,-11,-6,-5,-2
1558440942195497,3,2,0,3,8,4,2,3
1558440942201481,-2,-2,-1,-3,2,-5,0,-1
1558440942201481,-2,-1,0,-1,-1,1,-1,-2
1558440942226414,-3,1,1,1,3,3,-2,-2
1558440942226414,-2,-3,-3,-5,-7,-10,-6,-2
1558440942227412,0,0,0,1,3,6,2,0
1558440942227412,1,2,1,1,-3,-12,-3,-1
1558440942239379,-3,0,-1,-1,3,1,3,2
1558440942239379,-1,-2,-1,-6,-12,-4,-4,-4
1558440942246361,-2,-1,-1,-1,-1,6,2,-3
1558440942246361,-2,-2,0,0,0,-8,-3,-1
1558440942255337,0,1,1,3,1,1,0,2
1558440942255337,-2,-3,-2,-4,-5,-15,-4,-1
1558440942278275,-1,0,-3,0,-5,-2,-2,-2
1558440942278275,2,0,-1,0,6,3,-1,1
1558440942279272,0,-3,-3,-3,4,-4,-1,-3
