timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1558441201627430,-1,1,2,-3,10,10,4,4
1558441201627430,-1,-3,-2,-21,-2,1,-3,-3
1558441201628427,-3,-2,-4,13,-4,-4,-3,-2
1558441201628427,-2,-1,-3,-2,-7,-8,-7,-2
1558441201629424,-1,-1,-2,-12,-1,1,2,0
1558441201629424,2,2,0,11,9,5,6,2
1558441201629424,-2,-1,2,3,-2,-5,-6,-1
1558441201629424,-3,-2,-3,-9,-2,-3,-2,-2
1558441201641393,2,-3,-2,-1,-2,-1,2,-4
1558441201641393,1,-4,1,11,-8,-9,-6,-3
1558441201652364,-3,-2,-4,-10,1,8,4,-1
1558441201652364,-1,-2,0,-9,-10,-5,0,0
1558441201656354,-1,1,2,16,16,10,3,2
1558441201656354,0,1,2,1,8,3,3,2
1558441201670315,1,0,-2,-10,3,-2,-2,0
1558441201670315,-2,-1,-3,4,-2,2,-2,-2
1558441201680289,-3,-4,-4,-2,-16,-6,-6,-4
1558441201680289,-2,-3,-3,-9,-5,-2,-4,-2
1558441201685276,0,-2,2,-4,-1,-5,2,1
1558441201685276,-1,-2,-3,3,1,5,1,-2
1558441201701233,2,2,3,1,5,2,0,-1
1558441201701233,0,-1,-4,-4,-2,-3,-4,-3
1558441201709212,2,-1,0,4,0,-3,0,-3
1558441201709212,1,1,-1,2,6,7,3,1
1558441201749106,-1,-4,-4,-22,-10,-7,-5,-3
1558441201749106,1,-2,-1,11,0,4,3,-3
1558441201749106,-1,-1,1,6,4,-3,-3,1
1558441201749106,-1,1,1,-12,1,0,2,0
1558441201750102,-3,-1,-5,3,2,4,3,-1
1558441201750102,-2,0,1,9,-3,3,2,0
1558441201753094,1,-2,1,-8,2,-1,0,0
1558441201753094,0,-1,-4,-7,-3,1,-1,-4
1558441201761074,-1,-2,2,13,-6,-8,-10,-3
1558441201761074,-3,1,-1,-11,3,1,-3,2
1558441201768054,-4,-2,-1,-12,-13,-10,-3,-3
1558441201768054,-2,-1,-2,9,1,2,-2,0
1558441201776032,-2,-1,1,3,10,2,4,1
1558441201776032,2,-1,0,-11,-1,-4,-1,0
1558441201790993,-1,1,0,1,2,8,2,-3
1558441201790993,-1,-2,-2,3,-6,-6,-3,-1
1558441201798971,-3,-2,-2,-7,-9,-10,-6,-2
1558441201798971,-1,-1,-3,-5,0,2,1,-2
1558441201805952,0,-1,-2,5,-2,-3,-2,-1
1558441201805952,-1,-2,1,-3,2,-1,-1,1
1558441201820913,-1,0,0,-3,3,7,3,0
1558441201820913,-2,-3,-3,0,-12,-9,-5,-1
1558441201827894,-1,-1,-1,1,2,-1,-2,0
1558441201827894,-1,0,0,-1,3,7,4,1
1558441201835871,0,2,-1,1,8,8,4,2
1558441201835871,-1,-2,-2,-2,-4,-7,-6,-3
1558441201850833,-2,-1,-3,0,-3,1,0,-1
1558441201850833,-1,-2,-3,-5,-3,-7,-6,-2
1558441201858812,2,-2,0,2,-3,0,-1,-1
1558441201858812,-1,-2,-4,-5,-7,-6,-1,-1
1558441201865793,-1,0,-1,-1,5,7,5,1
1558441201865793,-2,-1,-2,5,-7,-5,-3,-2
1558441201880752,1,3,1,1,6,3,5,2
1558441201880752,2,-2,0,-2,7,9,0,-2
1558441201887733,-1,-3,-3,-1,-9,-12,-5,-2
1558441201887733,1,-2,2,-1,3,-2,-1,-1
1558441201895712,-2,-1,-1,-4,-9,-1,-2,-2
1558441201895712,-2,1,3,1,5,1,3,0
1558441201910672,-3,-1,-2,-1,-3,-1,-2,0
1558441201910672,-1,-2,-3,-3,-8,-5,-3,-1
1558441201918651,-1,-3,-2,-3,-1,-1,-1,-2
1558441201918651,0,1,1,0,6,3,1,1
1558441201926629,-1,-1,-1,-2,-1,-5,-3,-3
1558441201926629,-4,2,-1,-2,1,-1,-4,-4
1558441201941589,0,-2,-3,1,-2,-5,1,0
1558441201941589,-4,-2,-1,-3,-1,1,-2,-2
1558441201947573,-1,-1,1,-3,-1,4,1,1
1558441201947573,-1,-4,-1,0,-4,-4,-2,0
1558441201955553,-1,1,3,1,2,-1,-3,2
1558441201955553,-1,-1,-4,-1,-4,-9,0,0
1558441201970512,1,0,-1,-1,-2,1,3,-3
1558441201970512,1,0,-2,1,-1,-1,-1,-2
1558441201978490,-1,-4,-1,-2,-3,-2,-7,-5
1558441201978490,1,-1,-1,-2,1,0,2,0
1558441201985472,0,0,0,1,1,1,-2,0
1558441201985472,-2,0,-3,-1,-2,7,1,3
1558441202009407,0,1,-3,-2,-1,-7,0,0
1558441202009407,-3,-1,-3,0,-5,-6,-9,-3
1558441202010406,-1,-1,0,0,1,4,-2,-1
1558441202010406,0,-1,-1,-4,1,4,5,0
1558441202015392,-1,-2,-2,0,1,-2,-1,0
1558441202015392,0,0,2,0,-3,1,1,-1
