timestamp,x,y,z
1558441102809305,-0.482422,-0.804688,0.359863
1558441102847206,-0.483887,-0.799805,0.361816
1558441102848202,-0.489258,-0.802734,0.358398
1558441102870144,-0.495605,-0.806641,0.361816
1558441102899067,-0.496582,-0.805664,0.356934
1558441102908041,-0.506836,-0.800781,0.358887
1558441102928991,-0.511719,-0.803223,0.351563
1558441102952922,-0.515625,-0.799805,0.341309
1558441103014757,-0.518066,-0.807617,0.339844
1558441103016751,-0.521484,-0.801758,0.344238
1558441103021738,-0.519043,-0.802246,0.342773
1558441103029717,-0.52002,-0.804199,0.347168
1558441103050661,-0.515137,-0.800293,0.345703
1558441103071605,-0.506836,-0.803223,0.345215
1558441103087563,-0.506836,-0.809082,0.342773
1558441103125460,-0.503906,-0.803223,0.34375
1558441103139423,-0.505859,-0.798828,0.350586
1558441103151390,-0.506836,-0.803711,0.355469
1558441103179316,-0.506836,-0.806152,0.355469
1558441103192281,-0.503418,-0.807617,0.353027
1558441103208238,-0.505859,-0.808594,0.344727
1558441103239156,-0.507324,-0.803223,0.348633
1558441103252122,-0.501465,-0.796875,0.34082
1558441103267081,-0.50293,-0.797363,0.345215
1558441103291019,-0.506348,-0.798828,0.335938
1558441103311962,-0.512695,-0.800293,0.334961
1558441103326921,-0.517578,-0.802246,0.32959
1558441103349860,-0.522461,-0.799805,0.332031
1558441103371803,-0.520996,-0.802246,0.341309
1558441103402719,-0.523926,-0.800781,0.34082
1558441103409701,-0.52002,-0.805664,0.342773
1558441103431641,-0.52832,-0.808105,0.346191
1558441103454580,-0.515625,-0.804199,0.356934
1558441103469540,-0.516602,-0.805664,0.354004
1558441103516416,-0.519043,-0.80957,0.369629
1558441103518409,-0.510742,-0.802246,0.374023
1558441103529380,-0.519043,-0.799316,0.378906
1558441103552318,-0.509277,-0.797852,0.385742
1558441103566282,-0.514648,-0.800293,0.384277
1558441103589220,-0.512207,-0.79834,0.383789
1558441103612158,-0.510254,-0.797363,0.384277
1558441103634100,-0.503418,-0.792969,0.377441
1558441103649060,-0.499512,-0.794922,0.375488
1558441103671999,-0.499512,-0.791992,0.371582
1558441103685962,-0.495117,-0.791504,0.37207
1558441103709906,-0.48877,-0.786621,0.364258
1558441103731838,-0.487793,-0.785645,0.365723
1558441103746803,-0.484863,-0.790527,0.368164
1558441103769737,-0.484375,-0.789551,0.366699
1558441103791679,-0.480469,-0.789063,0.369141
1558441103806640,-0.479492,-0.788574,0.370605
1558441103829577,-0.478027,-0.791992,0.370605
1558441103851518,-0.478027,-0.792969,0.376953
1558441103866479,-0.484375,-0.79834,0.373535
1558441103889416,-0.486328,-0.793457,0.37793
1558441103912356,-0.484375,-0.798828,0.372559
1558441103934303,-0.485352,-0.798828,0.373535
1558441103949256,-0.48584,-0.802246,0.37207
1558441103973193,-0.484375,-0.80127,0.377441
1558441103986158,-0.48584,-0.799805,0.372559
1558441104009101,-0.486816,-0.802734,0.375
1558441104032036,-0.482422,-0.805664,0.372559
1558441104054974,-0.486816,-0.804199,0.375977
1558441104069933,-0.484375,-0.804199,0.377441
1558441104091880,-0.487793,-0.808594,0.372559
1558441104114816,-0.490234,-0.803223,0.373047
1558441104128782,-0.488281,-0.803711,0.373535
1558441104151720,-0.488281,-0.805664,0.377441
1558441104166685,-0.488281,-0.807617,0.374512
1558441104188652,-0.490234,-0.804199,0.371582
1558441104212555,-0.48877,-0.804688,0.382324
1558441104226516,-0.490234,-0.803223,0.382324
1558441104250457,-0.493164,-0.800293,0.37793
1558441104271400,-0.496582,-0.803711,0.370117
1558441104286360,-0.493164,-0.805176,0.374023
1558441104309332,-0.495117,-0.804688,0.363281
1558441104331235,-0.496094,-0.799805,0.366699
1558441104346196,-0.498047,-0.796387,0.362305
1558441104369136,-0.503906,-0.791504,0.355469
1558441104391074,-0.505859,-0.79248,0.358398
1558441104414014,-0.498535,-0.802734,0.355469
1558441104428974,-0.495605,-0.79541,0.361328
1558441104450913,-0.499512,-0.793945,0.358887
1558441104474851,-0.5,-0.795898,0.361328
1558441104488812,-0.494141,-0.800293,0.362793
1558441104511751,-0.494629,-0.801758,0.368164
