timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1558439037442440,-2,0,1,-7,-7,-10,-8,-3
1558439037442440,0,0,-2,-8,3,6,-1,-1
1558439037442440,0,-2,-5,5,-3,-2,3,2
1558439037442440,-1,0,5,8,-1,-6,-5,-1
1558439037443438,0,-1,-5,-11,8,15,9,3
1558439037443438,-1,2,0,6,-7,-12,-4,-3
1558439037447427,-1,-2,5,3,10,13,3,-1
1558439037447427,-4,-4,-7,-12,-4,0,0,-1
1558439037453411,3,0,4,8,-3,-12,-5,0
1558439037453411,0,0,2,-3,1,8,2,1
1558439037462388,0,-1,-7,-5,-3,2,0,-2
1558439037462388,0,-1,2,-5,-6,-7,-6,-4
1558439037470366,1,-1,1,7,1,1,-2,-2
1558439037470366,0,-2,5,4,6,-1,2,3
1558439037484329,3,-1,-7,-10,-4,-11,-7,-3
1558439037484329,-7,-3,-3,1,-2,4,4,-1
1558439037493304,1,1,-5,-6,-4,3,2,-1
1558439037493304,-1,-2,-4,-10,-2,3,0,-3
1558439037508263,-4,0,9,7,-3,-1,-6,-3
1558439037508263,0,-4,-13,-10,-13,-8,-9,-2
1558439037514247,-3,1,0,-1,11,9,10,5
1558439037514247,-1,1,0,0,-5,-21,-6,-3
1558439037562125,1,-2,-2,-15,-7,-12,-7,-4
1558439037562125,-2,-4,-10,-13,-5,-1,-8,-5
1558439037563118,-1,-1,2,10,-4,-5,-2,-1
1558439037563118,2,-1,4,-2,4,1,2,1
1558439037563118,-1,-1,-5,3,7,12,6,3
1558439037563118,0,1,0,2,-10,-11,-3,-5
1558439037567107,-1,0,1,-1,4,3,3,2
1558439037567107,-3,-6,-7,-25,-13,-7,-8,-7
1558439037581070,-2,-3,-4,4,-7,5,-3,-4
1558439037581070,1,3,6,10,6,5,4,4
1558439037590046,0,-1,-7,-10,6,2,4,-2
1558439037590046,1,0,3,4,4,2,3,1
1558439037591043,-3,-1,0,6,-4,-2,-5,-2
1558439037591043,2,1,6,2,7,1,0,1
1558439037604008,3,-1,0,-5,-6,0,-4,-1
1558439037604008,-10,-8,-8,0,-6,-2,-2,-3
1558439037610989,-2,-1,2,8,7,-10,4,3
1558439037610989,-2,-3,-3,-10,-5,-1,-3,-2
1558439037618968,2,-2,-5,-1,-2,-2,-7,-2
1558439037618968,-6,1,6,9,1,4,-1,-2
1558439037633929,1,-1,-2,-8,-9,-5,-5,-5
1558439037633929,0,2,-2,-4,6,2,6,4
1558439037640909,0,2,5,5,2,-2,2,0
1558439037640909,2,-3,-7,-12,-8,-1,-8,-5
1558439037649885,-1,4,12,7,10,2,3,1
1558439037649885,0,-3,-7,-4,-2,0,1,0
1558439037664846,-2,-5,-2,1,-7,-10,-6,-2
1558439037664846,2,6,1,-1,3,5,5,3
1558439037670829,-1,-3,-6,-6,-2,-3,-4,-2
1558439037670829,-1,0,3,8,-7,-1,-5,-1
1558439037678808,-2,-3,0,-4,2,6,2,0
1558439037678808,0,-1,4,8,2,1,-2,-2
1558439037693768,1,1,-2,-4,-1,-4,0,1
1558439037693768,-2,-1,-3,-3,-6,-3,-4,-3
1558439037700749,-1,-1,-1,3,-2,-1,-3,-4
1558439037700749,3,2,-3,-9,-3,-2,-1,1
1558439037709725,0,-1,-3,-11,0,9,4,0
1558439037709725,-2,-3,5,10,17,9,4,0
1558439037724685,-2,-1,-6,-14,-8,-4,-2,0
1558439037724685,1,0,-1,4,-10,-18,-11,-2
1558439037730670,2,2,1,-1,-1,-1,0,0
1558439037730670,-3,-4,-2,-3,-3,0,0,-3
1558439037738649,1,0,-5,-5,9,9,3,0
1558439037738649,-3,-3,-7,-2,0,10,2,-1
1558439037753608,-6,-2,-4,-2,-4,2,-4,-3
1558439037753608,1,-1,5,7,0,-20,-1,2
1558439037761586,-6,-3,-1,-4,-5,-6,-2,-1
1558439037761586,0,-1,7,13,7,4,4,1
1558439037769564,4,3,-7,-21,-9,-2,0,-2
1558439037769564,1,-1,-2,-3,1,4,-3,-3
1558439037784527,-4,-3,0,5,-4,-4,-7,-5
1558439037784527,1,1,-2,-13,4,2,1,1
1558439037791510,-1,-1,2,2,-2,3,3,0
1558439037791510,-3,-4,-6,-7,-16,-12,-9,-2
1558439037798489,0,-1,-4,-1,0,2,0,0
1558439037798489,0,0,7,12,5,-8,3,3
1558439037813449,0,1,5,4,7,-2,0,0
1558439037813449,-3,-2,-11,-16,-7,3,1,-2
1558439037821426,-4,0,3,3,-8,-8,-9,-3
1558439037821426,-1,1,0,0,5,10,6,1
1558439037830410,1,-1,0,6,-1,2,0,-2
1558439037830410,-1,-1,4,11,1,4,1,-1
1558439037844366,0,-1,-5,-12,-7,-13,-4,0
1558439037844366,-1,-1,-7,-2,-3,-8,-2,-1
1558439037851358,-1,-4,2,6,8,-2,4,3
1558439037851358,0,-1,-5,6,-1,2,-5,-3
1558439037867307,2,-1,-2,-12,-3,5,-2,-4
1558439037867307,-6,-4,4,4,4,7,5,0
1558439037882263,0,0,3,2,-2,-16,-8,-1
1558439037882263,-3,-3,-15,-15,-1,11,4,-2
1558439037882263,1,3,3,3,-4,-6,0,2
1558439037882263,2,0,-2,4,-3,-1,-3,-1
1558439037890243,-4,-2,1,4,0,-4,-3,-3
1558439037890243,0,0,4,0,1,-1,2,-1
1558439037904206,2,-1,1,7,9,12,5,3
1558439037904206,-2,-1,-5,-5,-8,-7,-8,-4
1558439037911187,-1,1,-2,3,3,8,5,0
1558439037911187,0,0,-1,-11,-3,-7,-5,-2
1558439037927144,-4,-2,-1,4,1,3,5,-1
